primary_name,production_budget,domestic_gross,worldwide_gross,domestic_roi,worldwide_roi,averagerating,numvotes,count,total_production_budget,total_domestic_gross,total_worldwide_gross
Chao Wang,2280000.0,83320000.0,83320000.0,36.54385964912281,36.54385964912281,5.5,44.0,1,2280000,83320000,83320000
Charles Ferguson,2750000.0,2170533.5,3914245.0,1.082134642857143,1.953990392857143,7.9,32745.0,2,5500000,4341067,7828490
Charles Martin Smith,36500000.0,57155656.0,76946628.5,1.5605224343093091,2.101344513888889,6.65,14162.5,2,73000000,114311312,153893257
Charles Stone III,18000000.0,42469946.0,46527161.0,2.3594414444444443,2.5848422777777778,5.7,9739.0,1,18000000,42469946,46527161
Charlie Bean,70000000.0,59281555.0,122737201.0,0.8468793571428571,1.7533885857142857,6.0,18926.0,1,70000000,59281555,122737201
Charlie Kaufman,8000000.0,3759286.0,5706168.0,0.46991075,0.713271,7.3,58010.0,1,8000000,3759286,5706168
Charlotte Sieling,20000000.0,8330720.0,10393696.0,0.416536,0.5196848,6.3,513.0,1,20000000,8330720,10393696
Cheyenne Carron,5000000.0,20733485.0,21277770.0,4.146697,4.255554,7.4,88.0,1,5000000,20733485,21277770
Chi-jan Hou,15000000.0,13843771.0,59168692.0,0.9229180666666666,3.9445794666666667,6.0,436.0,1,15000000,13843771,59168692
Chi-kin Kwok,150000000.0,400738009.0,1272469910.0,2.671586726666667,8.483132733333333,5.4,75.0,1,150000000,400738009,1272469910
Chia-Chien Chen,1200000.0,2859955.0,2859955.0,2.3832958333333334,2.3832958333333334,4.2,66.0,1,1200000,2859955,2859955
Chih-Lin Yang,15000000.0,13843771.0,59168692.0,0.9229180666666666,3.9445794666666667,6.2,13.0,1,15000000,13843771,59168692
Chike Ozah,500000.0,31559560.0,31559560.0,63.11912,63.11912,7.4,101.0,1,500000,31559560,31559560
Chinguun Balkhjav,60000000.0,56451232.0,101134059.0,0.9408538666666667,1.68556765,7.1,34.0,1,60000000,56451232,101134059
Chip Rossetti,22000000.0,20158492.0,51695362.0,0.9162950909090909,2.3497891818181817,7.7,17.0,1,22000000,20158492,51695362
Chris Buck,150000000.0,400738009.0,1272469910.0,2.671586726666667,8.483132733333333,7.5,516998.0,1,150000000,400738009,1272469910
Chris Butler,60000000.0,56003051.0,108119662.0,0.9333841833333333,1.8019943666666667,7.0,87250.0,1,60000000,56003051,108119662
Chris Columbus,92500000.0,83767144.5,233546339.0,0.9047904058479532,2.5297397684210527,5.75,142448.5,2,185000000,167534289,467092678
Chris Eneaji Eneng,25000000.0,121945720.0,410899039.0,4.8778288,16.43596156,8.3,34.0,1,25000000,121945720,410899039
Chris Gorak,34800000.0,21443494.0,62831715.0,0.6161923563218391,1.805509051724138,4.9,55071.0,1,34800000,21443494,62831715
Chris Kentis,2000000.0,12739737.0,16610760.0,6.3698685,8.30538,5.3,20831.0,1,2000000,12739737,16610760
Chris Lofing,100000.0,22764410.0,41656474.0,227.6441,416.56474,4.2,17763.0,1,100000,22764410,41656474
Chris McKay,80000000.0,175750384.0,310660018.0,2.1968798,3.883250225,7.3,116433.0,1,80000000,175750384,310660018
Chris Miller,130000000.0,149260504.0,554987477.0,1.148157723076923,4.269134438461538,6.6,133355.0,1,130000000,149260504,554987477
Chris Pickle,4000000.0,12178602.0,27786849.0,3.0446505,6.94671225,5.6,56.0,1,4000000,12178602,27786849
Chris Renaud,75000000.0,262939838.75,629695859.5,3.5493331409158086,8.487083193319984,7.05,243551.25,4,300000000,1051759355,2518783438
Chris Rock,12000000.0,25317379.0,26001741.0,2.1097815833333335,2.16681175,6.4,24744.0,1,12000000,25317379,26001741
Chris Sanders,150000000.0,202374828.5,533969708.5,1.3525534555555556,3.6220847148148145,7.65,393999.0,2,300000000,404749657,1067939417
Chris Stokes,250000.0,23894000.0,23894000.0,95.576,95.576,5.0,52.0,1,250000,23894000,23894000
Chris Tyrrell,10000000.0,1475746.0,3541565.0,0.1475746,0.3541565,6.9,87.0,1,10000000,1475746,3541565
Chris Wedge,112500000.0,70444424.0,162218619.5,0.6710740740000001,1.560543397,6.2,54421.5,2,225000000,140888848,324437239
Chris Weitz,10000000.0,1759252.0,1884251.0,0.1759252,0.1884251,7.2,14602.0,1,10000000,1759252,1884251
Chris Williams,157500000.0,235642436.0,644822596.5,1.503516898181818,4.1012028166666665,7.699999999999999,297728.5,2,315000000,471284872,1289645193
Christian E. Christiansen,16000000.0,37300107.0,52545707.0,2.3312566875,3.2841066875,4.9,33062.0,1,16000000,37300107,52545707
Christian Gudegast,30000000.0,44947622.0,80131391.0,1.4982540666666666,2.671046366666667,7.0,69648.0,1,30000000,44947622,80131391
Christian Keller,30000000.0,4167493.0,4967493.0,0.13891643333333334,0.1655831,6.5,975.0,1,30000000,4167493,4967493
Christian Rivers,100000000.0,15951040.0,85287417.0,0.1595104,0.85287417,6.1,70193.0,1,100000000,15951040,85287417
Christie Herring,95000000.0,86907746.0,104907746.0,0.9148183789473684,1.1042920631578947,6.9,14.0,1,95000000,86907746,104907746
Christina Norris,16000000.0,12431792.0,12617472.0,0.776987,0.788592,6.4,13.0,1,16000000,12431792,12617472
Christoph Schaub,25000000.0,51100486.0,123696741.0,2.04401944,4.94786964,6.6,31.0,1,25000000,51100486,123696741
Christophe Gans,90000000.0,440035715.5,933815419.0,10.976475915624999,19.14577738125,6.4,18100.0,2,180000000,880071431,1867630838
Christophe Honoré,53000000.0,22852487.0,22852487.0,0.431179,0.431179,6.2,2138.0,1,53000000,22852487,22852487
Christophe Lourdelet,75000000.0,270329045.0,634454789.0,3.6043872666666665,8.459397186666667,7.1,115951.0,1,75000000,270329045,634454789
Christopher H. Baum,132000000.0,234280354.0,606836535.0,1.7748511666666666,4.597246477272727,5.8,11.0,1,132000000,234280354,606836535
Christopher Jameson Jones,30000000.0,6916869.0,6916869.0,0.2305623,0.2305623,8.4,21.0,1,30000000,6916869,6916869
Christopher Landon,8500000.0,29975077.0,73912366.0,5.248223977777777,12.837767033333332,6.025,48055.0,4,34000000,119900308,295649464
Christopher M. Carter,16000000.0,68525609.0,119739110.0,4.2828505625,7.483694375,6.5,14.0,1,16000000,68525609,119739110
Christopher McQuarrie,60000000.0,80070736.0,217370736.0,1.3345122666666667,3.6228456,7.0,284547.0,1,60000000,80070736,217370736
Christopher Miller,50666666.666666664,195983907.33333334,330625231.0,3.8090572434920635,6.361456003492063,7.333333333333333,367151.3333333333,3,152000000,587951722,991875693
Christopher Nolan,187500000.0,279700367.0,771545121.0,1.4662055492329547,4.134088979185606,8.425,1248687.25,4,750000000,1118801468,3086180484
Christopher Spencer,22000000.0,59700064.0,70949793.0,2.713639272727273,3.224990590909091,5.8,17606.0,1,22000000,59700064,70949793
Christopher Wilkinson,30000000.0,23998226.0,23998226.0,0.7999408666666666,0.7999408666666666,7.7,21.0,1,30000000,23998226,23998226
Christopher Young,65000000.0,53862963.0,168065700.0,0.8286609692307693,2.585626153846154,6.8,54.0,1,65000000,53862963,168065700
Chuck Konzelman,6000000.0,18107621.0,18107621.0,3.017936833333333,3.017936833333333,6.3,5945.0,1,6000000,18107621,18107621
Ciarán Foy,10000000.0,27740955.0,54104225.0,2.7740955,5.4104225,5.3,41782.0,1,10000000,27740955,54104225
Clara Picasso,40000000.0,75764672.0,197115710.0,1.8941168,4.92789275,5.5,22.0,1,40000000,75764672,197115710
Clare Niederpruem,15000000.0,50003303.0,50003303.0,3.3335535333333333,3.3335535333333333,4.6,626.0,1,15000000,50003303,50003303
Claude Brie,30000000.0,31749894.0,48559999.0,1.0583298,1.6186666333333333,6.6,88.0,1,30000000,31749894,48559999
Clay Kaytis,73000000.0,107509366.0,352327887.0,1.4727310410958905,4.826409410958904,6.3,69624.0,1,73000000,107509366,352327887
Clay Porter,19000000.0,5310554.0,5745503.0,0.27950284210526316,0.3023948947368421,7.9,77.0,1,19000000,5310554,5745503
Clint Eastwood,46142857.14285714,104625297.42857143,181621976.57142857,2.0433515037098284,3.5602409355805773,6.714285714285714,131298.7142857143,7,323000000,732377082,1271353836
Cody Cameron,78000000.0,119793567.0,274392649.0,1.5358149615384615,3.517854474358974,6.4,81010.0,1,78000000,119793567,274392649
Colin Strause,10000000.0,21416355.0,68264973.0,2.1416355,6.8264973,4.4,83710.0,1,10000000,21416355,68264973
Colin Trevorrow,107875000.0,328140791.0,826638591.0,4.190879763565891,6.782758195348837,7.0,325622.5,2,215750000,656281582,1653277182
Conor Sweeney,85000000.0,28681080.0,35681080.0,0.33742447058823527,0.4197774117647059,6.0,2482.0,1,85000000,28681080,35681080
Conrad Vernon,82000000.0,157030920.0,444132763.0,3.3164501030852995,6.295176247549909,6.5,152984.5,2,164000000,314061840,888265526
Coodie,500000.0,31559560.0,31559560.0,63.11912,63.11912,7.4,101.0,1,500000,31559560,31559560
Cory Finley,5000000.0,3072605.0,3187302.0,0.614521,0.6374604,6.7,25098.0,1,5000000,3072605,3187302
Courtney Solomon,18000000.0,10501938.0,11813989.0,0.583441,0.6563327222222223,4.4,22157.0,1,18000000,10501938,11813989
Craig Brewer,16100000.0,65901371.0,71494917.0,5.957272572154471,6.190336988821138,5.9,43251.0,2,32200000,131802742,142989834
Craig Gillespie,34000000.0,28082675.0,45697182.75,1.297579538809524,2.1284222992207793,6.925,83303.0,4,136000000,112330700,182788731
Craig Johnson,3100000.0,3642154.5,3898596.0,2.8344621923076927,3.0909036923076925,6.3,22889.0,2,6200000,7284309,7797192
Craig William Macneill,10000000.0,35819556.0,68220952.0,3.5819556,6.8220952,5.4,4251.0,1,10000000,35819556,68220952
Cris D'Amato,10000000.0,10571408.0,10571408.0,1.0571408,1.0571408,4.8,239.0,1,10000000,10571408,10571408
Cristiano Burlan,10000000.0,3039190.5,4774669.5,0.5193521388888889,0.8029636388888889,5.6,13.0,2,20000000,6078381,9549339
Curtis Hanson,20000000.0,6002756.0,8300821.0,0.3001378,0.41504105,7.2,28994.0,1,20000000,6002756,8300821
Cyrus Nowrasteh,16800000.0,6469813.0,7313697.0,0.38510791666666666,0.4353391071428571,5.6,2882.0,1,16800000,6469813,7313697
Cédric Kahn,10000000.0,1759252.0,1884251.0,0.1759252,0.1884251,6.6,1519.0,1,10000000,1759252,1884251
D.J. Caruso,50000000.0,23660940.0,174268560.0,0.34489054509803924,2.1464000274509805,4.55,43071.5,2,100000000,47321880,348537120
Dae-woo Kim,20000000.0,68261644.0,73964713.0,3.4130822,3.69823565,6.2,758.0,1,20000000,68261644,73964713
Dallas Jenkins,2000000.0,2303792.0,2303792.0,1.151896,1.151896,6.2,1562.0,1,2000000,2303792,2303792
Damian O'Callaghan,7500000.0,27897953.5,51773041.5,4.9791586,8.126228,6.0,17.0,2,15000000,55795907,103546083
Damien Chazelle,27766666.666666668,69710118.0,190174675.0,4.090435704040404,11.626584774747476,7.966666666666666,390998.3333333333,3,83300000,209130354,570524025
Daming Chen,65000000.0,182805123.0,374105123.0,2.812386507692308,5.755463430769231,5.6,1152.0,1,65000000,182805123,374105123
Dan Bradley,65000000.0,44806783.0,48164150.0,0.6893351230769231,0.740986923076923,5.4,69599.0,1,65000000,44806783,48164150
Dan Cordle,25000000.0,10103647.0,14805812.0,0.40414588,0.59223248,7.2,12.0,1,25000000,10103647,14805812
Dan Cutforth,12000000.0,25326071.0,32700439.0,2.110505916666667,2.7250365833333334,5.9,13034.0,1,12000000,25326071,32700439
Dan Fogelman,10000000.0,5637066.0,8465845.0,0.5637066,0.8465845,7.0,27435.0,1,10000000,5637066,8465845
Dan Gilroy,17166666.666666668,14781310.0,21100476.666666668,1.451104898395722,2.170368623885918,6.666666666666667,156107.0,3,51500000,44343930,63301430
Dan Kwan,3000000.0,4210454.0,5837111.0,1.4034846666666667,1.9457036666666667,7.0,91736.0,1,3000000,4210454,5837111
Dan Mazer,11500000.0,35593113.0,105078449.0,3.095053304347826,9.137256434782609,5.9,101393.0,1,11500000,35593113,105078449
Dan Rush,5000000.0,2712131.0,2821010.0,0.5424262,0.564202,6.4,45799.0,1,5000000,2712131,2821010
Dan Scanlon,200000000.0,268488329.0,743588329.0,1.342441645,3.717941645,7.3,291887.0,1,200000000,268488329,743588329
Dan Trachtenberg,5000000.0,72082999.0,108286422.0,14.4165998,21.6572844,7.2,260383.0,1,5000000,72082999,108286422
Dane Kissel,3200000.0,33395426.0,33395426.0,10.436070625,10.436070625,7.7,14.0,1,3200000,33395426,33395426
Daniel Barnz,18000000.0,16588062.5,21886866.5,0.9593270386996904,1.2696748003095975,6.0,39257.0,2,36000000,33176125,43773733
Daniel Beard,90000000.0,8224288.0,10551417.0,0.09138097777777777,0.11723796666666667,8.8,53.0,1,90000000,8224288,10551417
Daniel Castro Zimbrón,4000000.0,10753574.0,10898293.0,2.6883935,2.72457325,5.7,196.0,1,4000000,10753574,10898293
Daniel Espinosa,67000000.0,55425642.25,97749409.0,0.7211051081879648,1.3334940254597702,6.625,154453.0,4,268000000,221702569,390997636
Daniel Scheinert,3000000.0,4210454.0,5837111.0,1.4034846666666667,1.9457036666666667,7.0,91736.0,1,3000000,4210454,5837111
Daniel Stamm,2900000.0,20521742.0,35106726.0,11.399572305555555,19.496471777777778,5.949999999999999,37682.5,2,5800000,41043484,70213452
Danny Boyle,21990000.0,12086155.4,46079305.2,0.4490073369444444,1.6865044677777778,7.519999999999999,134870.2,5,109950000,60430777,230396526
Danny Roth,28000000.0,54730625.0,77026186.0,1.9546651785714286,2.750935214285714,4.6,158.0,1,28000000,54730625,77026186
Daqing Wang,15000000.0,13843771.0,59168692.0,0.9229180666666666,3.9445794666666667,6.2,13.0,1,15000000,13843771,59168692
Dario Pleic,47500000.0,59137647.666666664,143597021.33333334,0.4651540769230769,30.851850194871798,8.4,32.0,3,142500000,177412943,430791064
Darren Aronofsky,71500000.0,104077361.0,342048887.5,4.502872399999999,14.098069865384616,6.9,439090.0,2,143000000,208154722,684097775
Darren Doane,95000000.0,81562942.0,165720921.0,0.8585572842105264,1.744430747368421,4.3,551.0,1,95000000,81562942,165720921
Dave Green,74000000.0,60493221.5,143751459.5,1.8013887415954417,2.530721492022792,5.9,47430.5,2,148000000,120986443,287502919
David Ayer,79000000.0,92485969.8,206467723.4,1.1928479714761906,2.2512587324047617,6.659999999999999,265954.2,5,395000000,462429849,1032338617
David Barker,80000000.0,32908290.0,158908290.0,0.411353625,1.986353625,5.1,201.0,1,80000000,32908290,158908290
David Batty,11000000.0,4068087.0,4234355.0,0.3698260909090909,0.3849413636363636,7.8,563.0,1,11000000,4068087,4234355
David Blair,6500000.0,1109660.0,1744952.0,0.17071692307692307,0.26845415384615384,5.1,906.0,1,6500000,1109660,1744952
David Bowers,20666666.666666668,40815307.0,62178155.333333336,2.0326773720538722,3.074411754208754,5.766666666666666,16113.666666666666,3,62000000,122445921,186534466
David Boyd,1200000.0,2859955.0,2859955.0,2.3832958333333334,2.3832958333333334,6.0,2745.0,1,1200000,2859955,2859955
David Byars,1000000.0,1067481.0,2684207.0,1.067481,2.684207,7.7,63.0,1,1000000,1067481,2684207
David Cronenberg,20000000.0,5702083.0,14807531.0,0.28510415,0.74037655,6.4,93259.0,1,20000000,5702083,14807531
David Dobkin,51000000.0,42181403.0,76058227.5,0.8293036684615385,1.491934908846154,6.85,159163.0,2,102000000,84362806,152116455
David E. Talbert,12750000.0,31817347.0,32689671.0,2.5060059705882356,2.596034647058824,5.6,6754.0,2,25500000,63634694,65379342
David Esbjornson,7500000.0,106593296.0,106593296.0,14.212439466666666,14.212439466666666,8.2,122.0,1,7500000,106593296,106593296
David F. Sandberg,35000000.0,102989297.33333333,272363702.6666667,7.300782444444444,18.12990054117647,6.733333333333333,100034.33333333333,3,105000000,308967892,817091108
David Fincher,63666666.666666664,122415225.33333333,277621098.0,2.1044711678506376,4.774949739450515,7.866666666666666,572583.3333333334,3,191000000,367245676,832863294
David Frankel,35666666.666666664,33918723.333333336,75359637.33333333,1.0517112850496837,2.331100314137308,6.433333333333334,52317.666666666664,3,107000000,101756170,226078912
David G. Evans,1450000.0,2971076.0,3009520.0,6.727099907407407,6.7413384259259255,6.1,1650.0,2,2900000,5942152,6019040
David Gelb,5000000.0,25801570.0,38359310.0,5.160314,7.671862,5.2,37675.0,1,5000000,25801570,38359310
David Gordon Green,17290625.0,40183370.125,59655459.5,20.794326292339743,31.08753912141026,6.3125,63319.125,8,138325000,321466961,477243676
David Kinsella,3000000.0,1803064.0,4495262.0,0.6010213333333333,1.4984206666666666,6.7,12.0,1,3000000,1803064,4495262
David Koepp,47500000.0,13985790.0,30894667.5,0.35378367857142856,0.7017754166666667,6.0,83322.5,2,95000000,27971580,61789335
David L. Hunt,5375000.0,1000046.5,1000046.5,0.11111627777777777,0.11111627777777777,6.25,1893.5,2,10750000,2000093,2000093
David Leitch,56666666.666666664,139734498.33333334,320420327.0,2.0348530959595963,4.323662964646465,7.3,330694.6666666667,3,170000000,419203495,961260981
David M. Matthews,1600000.0,2595644.0,2595644.0,1.6222775,1.6222775,3.6,587.0,1,1600000,2595644,2595644
David M. Rosenthal,18000000.0,57027435.0,60278166.0,3.1681908333333335,3.348787,5.6,8998.0,1,18000000,57027435,60278166
David Mackenzie,12000000.0,27007844.0,37584304.0,2.2506536666666666,3.1320253333333334,7.6,176469.0,1,12000000,27007844,37584304
David McCracken,80000000.0,32908290.0,158908290.0,0.411353625,1.986353625,4.1,397.0,1,80000000,32908290,158908290
David Michôd,6350000.0,1076619.0,5629467.5,0.18953735714285713,1.1488216232492996,6.85,46076.0,2,12700000,2153238,11258935
David Nieto Wenzell,10000000.0,4365455.0,4690802.0,0.4365455,0.4690802,6.3,29.0,1,10000000,4365455,4690802
David Nixon,3000000.0,2848587.0,3237452.0,0.949529,1.0791506666666666,6.3,4443.0,1,3000000,2848587,3237452
David O. Russell,31600000.0,86455801.2,144964526.0,3.8989154161255413,6.229319223176823,6.68,296182.4,5,158000000,432279006,724822630
David Peers,135000000.0,64006466.0,157956466.0,0.47412197037037035,1.1700478962962964,5.9,38396.0,1,135000000,64006466,157956466
David R. Ellis,25000000.0,18877153.0,18877153.0,0.75508612,0.75508612,4.0,23190.0,1,25000000,18877153,18877153
David Robert Mitchell,2000000.0,14674077.0,23250755.0,7.3370385,11.6253775,6.9,182839.0,1,2000000,14674077,23250755
David Scott Heck,65000000.0,69688384.0,69688384.0,1.0721289846153845,1.0721289846153845,6.4,16.0,1,65000000,69688384,69688384
David Slade,68000000.0,300531751.0,706102828.0,4.419584573529412,10.383865117647058,5.0,211733.0,1,68000000,300531751,706102828
David Soren,86500000.0,78474565.0,206737226.0,1.2801563294346978,2.7280782606237817,6.300000000000001,48271.0,2,173000000,156949130,413474452
David Twohy,38000000.0,42025135.0,94763758.0,1.105924605263158,2.493783105263158,6.4,144821.0,1,38000000,42025135,94763758
David Wain,17750000.0,8644077.5,12121357.0,0.2659716153846154,0.385487958974359,5.55,44456.5,2,35500000,17288155,24242714
David Yates,186666666.66666666,173412179.0,601174988.0,0.9338536053703703,3.219079547037037,6.733333333333333,226219.33333333334,3,560000000,520236537,1803524964
Dawn Porter,30000000.0,6916869.0,6916869.0,0.2305623,0.2305623,7.0,243.0,1,30000000,6916869,6916869
Dean DeBlois,146333333.33333334,185125318.66666666,542905181.6666666,1.2619440053461641,3.7543340470284234,7.833333333333333,316757.6666666667,3,439000000,555375956,1628715545
Dean Devlin,100000000.0,33700160.0,220796009.0,0.3370016,2.20796009,5.3,78287.0,1,100000000,33700160,220796009
Dean Israelite,66000000.0,53856345.5,87720494.5,1.2868619166666666,1.9651080083333334,6.2,81756.5,2,132000000,107712691,175440989
Dean Parisot,84000000.0,53262560.0,141507355.0,0.6340780952380952,1.684611369047619,6.6,148846.0,1,84000000,53262560,141507355
Dean Wright,12000000.0,5669081.0,10026255.0,0.47242341666666665,0.83552125,6.6,4202.0,1,12000000,5669081,10026255
Deborah Kampmeier,5000000.0,138141585.0,278964806.0,27.628317,55.7929612,3.6,380.0,1,5000000,138141585,278964806
Debra Granik,2000000.0,6531503.0,16131551.0,3.2657515,8.0657755,7.2,127751.0,1,2000000,6531503,16131551
Deepan,42000000.0,19487173.0,66787173.0,0.46398030952380953,1.5901707857142857,3.8,200.0,1,42000000,19487173,66787173
Denis Villeneuve,62960000.0,61469797.8,135263939.2,1.3068759011523414,2.672154854926394,7.980000000000001,374140.2,5,314800000,307348989,676319696
Denise Di Novi,15000000.0,6925901.0,9352500.5,0.5426613333333333,0.7448779583333334,5.1,11489.0,2,30000000,13851802,18705001
Dennis Berry,15000000.0,37880356.0,52460543.0,2.5253570666666665,3.4973695333333334,4.9,17.0,1,15000000,37880356,52460543
Dennis Dugan,78000000.0,123275956.0,223255485.0,1.5898610746448665,2.8742499592123774,4.8999999999999995,136746.0,3,234000000,369827868,669766455
